Created on 03-09-2018,http://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume From,Volume To
2017-06-27,XRPUSD,0.2469,0.2621,0.2267,0.2621,14309987.36,3465836.24
2017-06-26,XRPUSD,0.26,0.2693,0.22,0.2469,21219877.8,5143388.78
2017-06-25,XRPUSD,0.2775,0.2819,0.2525,0.26,8263007.46,2195504.71
2017-06-24,XRPUSD,0.2911,0.3049,0.256,0.2775,52389683.04,14398322.27
2017-06-23,XRPUSD,0.2788,0.295,0.277,0.2911,8108840.62,2329027.85
2017-06-22,XRPUSD,0.2725,0.282,0.2495,0.2788,29308160.68,7780487.4
2017-06-21,XRPUSD,0.308,0.3126,0.2543,0.2725,21405249.76,5934637.51
2017-06-20,XRPUSD,0.281,0.325,0.2742,0.308,37740466.83,11508003.48
2017-06-19,XRPUSD,0.2651,0.282,0.2588,0.281,8425431.96,2251216.08
2017-06-18,XRPUSD,0.2597,0.278,0.247,0.2651,10031806.79,2633544.45
2017-06-17,XRPUSD,0.2506,0.265,0.2357,0.2597,13417445.94,3354640.63
2017-06-16,XRPUSD,0.245,0.257,0.2325,0.2506,7151089.94,1771645.2
2017-06-15,XRPUSD,0.2623,0.2642,0.214,0.245,19230118.73,4603536.5
2017-06-14,XRPUSD,0.2626,0.3,0.245,0.2623,25885326.4,7081104.12
2017-06-13,XRPUSD,0.2467,0.275,0.2454,0.2626,7848698.84,2025516.69
2017-06-12,XRPUSD,0.2701,0.282,0.2325,0.2467,17960467.27,4574031.37
2017-06-11,XRPUSD,0.2598,0.28,0.2543,0.2701,7172436.64,1925862.99
2017-06-10,XRPUSD,0.2814,0.2848,0.2555,0.2598,13177356.36,3540210.86
2017-06-09,XRPUSD,0.2869,0.296,0.28,0.2814,9076353.15,2620691.06
2017-06-08,XRPUSD,0.2762,0.2973,0.27,0.2869,8708219.09,2500645.1
2017-06-07,XRPUSD,0.284,0.3,0.2717,0.2762,16955086.96,4851545.1
2017-06-06,XRPUSD,0.2888,0.295,0.274,0.284,12573277.09,3575294.63
2017-06-05,XRPUSD,0.2941,0.2979,0.2869,0.2888,4946457.06,1440651.37
2017-06-04,XRPUSD,0.2921,0.31,0.271,0.2941,10444366.88,3030691.09
2017-06-03,XRPUSD,0.2905,0.307,0.2711,0.2921,10206240.79,2929373.64
2017-06-02,XRPUSD,0.3364,0.3372,0.2759,0.2905,20664290.75,6242050.12
2017-06-01,XRPUSD,0.2475,0.3401,0.2456,0.3364,51254519.27,15366610.6
2017-05-31,XRPUSD,0.2042,0.251,0.1931,0.2475,19271215.18,4382050.4
