Created on 03-09-2018,http://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume From,Volume To
2017-09-25,LTCUSD,47.68,53.08,47.49,52.09,67065.09,3407024.05
2017-09-24,LTCUSD,49.23,49.37,46.95,47.68,23157.3,1109359.01
2017-09-23,LTCUSD,47.72,49.76,46.38,49.23,28592.94,1385958.7
2017-09-22,LTCUSD,45.63,49.08,44.69,47.72,86134.31,4023820.28
2017-09-21,LTCUSD,51.42,52.41,45.11,45.63,65679.87,3211382.95
2017-09-20,LTCUSD,52.68,54.5,50.25,51.42,55961.67,2938256.72
2017-09-19,LTCUSD,56.23,57.15,50,52.68,90776.58,4897136.04
2017-09-18,LTCUSD,50.69,57.5,50.31,56.23,83459.41,4574903.82
2017-09-17,LTCUSD,51.82,53.1,47.24,50.69,35516.9,1796807.71
2017-09-16,LTCUSD,51.93,56.82,49.74,51.82,82909.54,4340148.85
2017-09-15,LTCUSD,45.41,55.41,33.33,51.93,409525.46,19087793.02
2017-09-14,LTCUSD,61.85,62.47,45.2,45.41,252318.82,13125655.43
2017-09-13,LTCUSD,65.8,66.39,57.83,61.85,115680.87,7062983.18
2017-09-12,LTCUSD,68.42,72.07,64.6,65.8,70474.91,4819095.27
2017-09-11,LTCUSD,66.66,71,62.4,68.42,75068.34,5107127.55
2017-09-10,LTCUSD,70.85,71.08,62.57,66.66,92486.15,6170538.63
2017-09-09,LTCUSD,73.34,73.62,68.5,70.85,40001.6,2835650.83
2017-09-08,LTCUSD,80.42,82.17,67.69,73.34,152322.98,11125681.32
2017-09-07,LTCUSD,81.4,82.97,76.95,80.42,38797.21,3105174.43
2017-09-06,LTCUSD,73.33,82.32,73.32,81.4,57840.25,4520443.72
2017-09-05,LTCUSD,67.82,74.36,62.03,73.33,103011.83,7008499.13
2017-09-04,LTCUSD,78.48,78.74,61,67.82,123536.46,8474631.06
2017-09-03,LTCUSD,79.34,83.92,74.3,78.48,62462.45,4909989.9
2017-09-02,LTCUSD,87.55,93.62,72.62,79.34,149477.38,11939897.72
2017-09-01,LTCUSD,73.06,90.09,71.39,87.55,170819.37,13921624.13
2017-08-31,LTCUSD,65.43,74.78,64.96,73.06,82581.97,5765008.86
2017-08-30,LTCUSD,63.53,66,61.5,65.43,29627.61,1864920.51
2017-08-29,LTCUSD,62.29,63.95,60.6,63.53,32084.67,1999767.03
2017-08-28,LTCUSD,60.21,65,58.55,62.29,58275.12,3605409.06
2017-08-27,LTCUSD,51.46,64.89,51.32,60.21,75380.17,4486170.55
2017-08-26,LTCUSD,50.95,52.25,50,51.46,13709.21,699290.35
2017-08-25,LTCUSD,49.83,52.21,49.26,50.95,17779.8,905170.7
2017-08-24,LTCUSD,52.89,53.12,49.27,49.83,34397.88,1764116.48
2017-08-23,LTCUSD,46.29,55.69,45.73,52.89,83862.85,4194818.47
2017-08-22,LTCUSD,47.66,47.67,44.32,46.29,39939.43,1833125.2
2017-08-21,LTCUSD,45.63,48.73,45.02,47.66,26343.42,1230788.87
2017-08-20,LTCUSD,44.98,47.26,43.36,45.63,7088.5,323102.57
2017-08-19,LTCUSD,46.85,46.85,42.99,44.98,15117.39,665570.03
2017-08-18,LTCUSD,43.77,48,43.13,46.85,56155.78,2548908.3
2017-08-17,LTCUSD,43.95,44.86,43,43.77,16338.97,719325.85
2017-08-16,LTCUSD,42.86,44.9,41.89,43.95,53489.18,2269310.29
2017-08-15,LTCUSD,45.3,45.67,41.15,42.86,57306.64,2489286.89
2017-08-14,LTCUSD,45.05,46.2,44.44,45.3,14008.1,633972.14
2017-08-13,LTCUSD,46.23,47.42,43.62,45.05,49668.71,2266273.87
2017-08-12,LTCUSD,46.87,47.54,45.71,46.23,29512.74,1374071.8
2017-08-11,LTCUSD,46.75,47.97,45.64,46.87,21790.02,1021046.1
2017-08-10,LTCUSD,47.68,48.68,46.75,46.75,8807.14,420023.77
2017-08-09,LTCUSD,48.65,50.25,46.69,47.68,34851.36,1689477.57
2017-08-08,LTCUSD,45.73,49.7,45.31,48.65,34920.35,1654640.75
2017-08-07,LTCUSD,45.25,46.75,45.09,45.73,14152.53,649435.18
2017-08-06,LTCUSD,46.24,46.92,44.73,45.25,18033.99,822517.15
2017-08-05,LTCUSD,42.99,47.09,42.99,46.24,49028.53,2248016.15
2017-08-04,LTCUSD,42.5,43.57,42.32,42.99,14250.12,612529.15
2017-08-03,LTCUSD,41.69,43,41.69,42.5,8287.6,351940.79
2017-08-02,LTCUSD,43.16,43.26,41.44,41.69,17092.19,721187.3
2017-08-01,LTCUSD,42.11,44.3,39.72,43.16,45493.33,1930105.37
2017-07-31,LTCUSD,39.86,43.24,37.39,42.11,48862.78,1990801.82
2017-07-30,LTCUSD,40.54,41.22,39.3,39.86,8529.74,343996.4
2017-07-29,LTCUSD,40.25,41.24,38.25,40.54,25820.06,1024941.81
2017-07-28,LTCUSD,41.65,42.2,40.02,40.25,27928.04,1144564.52
2017-07-27,LTCUSD,41.8,42.86,40.8,41.65,20574.83,859198.54
2017-07-26,LTCUSD,42.02,42.9,40.23,41.8,23529.79,979289.09
2017-07-25,LTCUSD,44.95,45.3,40.38,42.02,33654.29,1419815.66
2017-07-24,LTCUSD,45.29,45.62,43.6,44.95,12367.37,553512.12
2017-07-23,LTCUSD,46.87,47.04,43.37,45.29,15564.67,696669.23
2017-07-22,LTCUSD,45.45,47.5,44.85,46.87,11597.37,534290.51
2017-07-21,LTCUSD,45.06,47.96,44.09,45.45,32855.7,1507961.93
2017-07-20,LTCUSD,40.44,45.77,39.95,45.06,68991.38,2994882.53
2017-07-19,LTCUSD,43.5,44.1,39.34,40.44,52762.31,2204322.69
2017-07-18,LTCUSD,42.6,46,41.1,43.5,33017.24,1451789.07
2017-07-17,LTCUSD,40.35,43.29,39.9,42.6,42572.14,1782936.61
2017-07-16,LTCUSD,38.14,41.65,35.95,40.35,52769.46,2047758.19
2017-07-15,LTCUSD,42.52,42.9,37.6,38.14,36473.09,1456665.29
2017-07-14,LTCUSD,45.68,46,40,42.52,42544.72,1783995.5
2017-07-13,LTCUSD,47.25,47.87,44.16,45.68,20593.26,947020.15
2017-07-12,LTCUSD,44.19,48.99,42,47.25,35128.27,1625592.88
2017-07-11,LTCUSD,44.8,46.76,41.5,44.19,80410.79,3533763.2
2017-07-10,LTCUSD,48.31,49.91,42.31,44.8,32767.81,1514539.48
2017-07-09,LTCUSD,50.7,52.35,48.31,48.31,10605.62,533797.4
2017-07-08,LTCUSD,46.17,52,44.35,50.7,16177.56,780451.33
2017-07-07,LTCUSD,50.92,51.29,44.51,46.17,44598.63,2114720.05
2017-07-06,LTCUSD,52.66,53.6,49.44,50.92,9159.52,465221.81
2017-07-05,LTCUSD,55.01,56.73,48.95,52.66,33993.97,1765672.11
2017-07-04,LTCUSD,45.47,55.01,45.15,55.01,61117.88,3127243.98
2017-07-03,LTCUSD,41.42,47.64,40.38,45.47,37597.37,1683203.09
2017-07-02,LTCUSD,38.1,41.89,37.06,41.42,11329.3,454893.65
2017-07-01,LTCUSD,39.88,40,37.18,38.1,24736.38,948202.48
2017-06-30,LTCUSD,40.5,41.35,39.3,39.88,21654.65,871915.19
2017-06-29,LTCUSD,42.04,42.04,39.64,40.5,14557.53,596600.26
2017-06-28,LTCUSD,40.33,42.99,37.96,42.04,28966.58,1199844.05
2017-06-27,LTCUSD,38.34,40.34,34.44,40.33,32438.14,1192329.47
2017-06-26,LTCUSD,40.9,41.89,34.89,38.34,51559.95,1951395.52
2017-06-25,LTCUSD,43.03,43.21,38.55,40.9,7875.2,321778.89
