Created on 03-09-2018,http://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume From,Volume To
2017-11-26,BCHUSD,1545.93,1730,1525,1717.03,16408.92,26601049.02
2017-11-25,BCHUSD,1619.66,1641.83,1506.23,1545.93,18522.12,29287124.63
2017-11-24,BCHUSD,1660,1757,1525.61,1619.66,31391.34,52149270.07
2017-11-23,BCHUSD,1296,1670,1292.15,1660,43102.47,64500290.15
2017-11-22,BCHUSD,1170,1345,1165,1296,21009.84,26726018.92
2017-11-21,BCHUSD,1245,1245.5,1144,1170,13925.23,16548076.89
2017-11-20,BCHUSD,1181.21,1253.85,1171,1245,9157.14,11010906.7
2017-11-19,BCHUSD,1240.18,1259,1129,1181.21,17470.52,20703099.36
2017-11-18,BCHUSD,1178,1373,1171,1240.18,40888.97,52258952.06
2017-11-17,BCHUSD,906,1219.98,856,1178,43649.39,46953906.41
2017-11-16,BCHUSD,1181,1193.8,866.67,906,38300.23,39449266.32
2017-11-15,BCHUSD,1246,1320.26,1167,1181,20657.17,25538391.55
2017-11-14,BCHUSD,1347,1379.73,1186.16,1246,23669.01,30276607.3
2017-11-13,BCHUSD,1367.71,1500,1005.33,1347,76296.38,95827014.92
2017-11-12,BCHUSD,1326,2860,1153,1367.71,151452.37,246663664.39
2017-11-11,BCHUSD,1019,1499.32,890,1326,90466.33,106569208.19
2017-11-10,BCHUSD,641,1034,638.91,1019,97866.83,84273279.54
2017-11-09,BCHUSD,617.9,670,613,641,14294.7,9062619.13
2017-11-08,BCHUSD,604.98,643,522.83,617.9,22864.57,13703153.24
2017-11-07,BCHUSD,587,617.57,585.84,604.98,8435.2,5078289.0
2017-11-06,BCHUSD,625,651,585.95,587,20946.46,12967385.05
2017-11-05,BCHUSD,611.93,637.8,570,625,19507.85,11782129.5
2017-11-04,BCHUSD,622.52,638.2,560,611.93,27537.37,16753959.8
2017-11-03,BCHUSD,572,686,557,622.52,37419.71,23924681.93
2017-11-02,BCHUSD,534.25,594,495,572,44936.47,24412201.63
2017-11-01,BCHUSD,435.11,546.77,434.1,534.25,27565.54,13558468.14
2017-10-31,BCHUSD,446,455,424.64,435.11,8015.27,3542653.04
2017-10-30,BCHUSD,453.17,482.04,415.1,446,17014.17,7656239.24
2017-10-29,BCHUSD,417.24,522.7,399.1,453.17,47494.73,21999805.1
2017-10-28,BCHUSD,362.51,420.5,362.51,417.24,18544.32,7198241.52
2017-10-27,BCHUSD,336,373.61,334.53,362.51,9528.53,3403555.53
2017-10-26,BCHUSD,330,350.66,327.05,336,6189.92,2095345.42
2017-10-25,BCHUSD,322,331,315.49,330,1932.88,629893.41
2017-10-24,BCHUSD,311.87,336.61,302.39,322,4388.99,1427064.69
2017-10-23,BCHUSD,326,330.54,302.6,311.87,3172.92,996959.66
2017-10-22,BCHUSD,323.15,358.99,318.76,326,6883.68,2310527.05
2017-10-21,BCHUSD,326.07,328.34,312.69,323.15,2315.15,742341.41
2017-10-20,BCHUSD,331,334,320,326.07,2489.18,817298.41
2017-10-19,BCHUSD,340.02,340.02,323,331,3332.26,1104828.8
2017-10-18,BCHUSD,370,375.9,305.83,340.02,11264.39,3819291.73
2017-10-17,BCHUSD,314.54,398.98,308,370,32013.24,11647260.79
2017-10-16,BCHUSD,314.66,318.02,310,314.54,3181.53,1000179.24
2017-10-15,BCHUSD,323.45,325.5,306,314.66,4363.39,1370148.53
2017-10-14,BCHUSD,319.6,327.5,314.5,323.45,4825.43,1547533.63
2017-10-13,BCHUSD,311,326.84,294.76,319.6,10702.3,3321669.28
2017-10-12,BCHUSD,312.68,330.66,306.79,311,10614.99,3369762.35
2017-10-11,BCHUSD,317.4,320.5,310,312.68,3294.16,1037576.76
2017-10-10,BCHUSD,312.66,350.86,306.7,317.4,13214.97,4329038.31
2017-10-09,BCHUSD,344.84,344.84,282.92,312.66,15387.06,4777764.22
2017-10-08,BCHUSD,360,364,335.1,344.84,5361.46,1885133.03
2017-10-07,BCHUSD,364.33,366.15,354,360,2780.69,1003857.98
2017-10-06,BCHUSD,353.1,373.84,353,364.33,4542.08,1665466.37
